Author;Work;Location;Text;MVI;SID
Plato (0059);Phaedo (004);117.c.1;ἀλλ’ εὔχεσθαί γέ που τοῖς θεοῖς ἔξεστί τε καὶ χρή, τὴν μετοίκησιν τὴν ἐνθένδε ἐκεῖσε εὐτυχῆ γενέσθαι·;ἔξεστι;1234
Plato (0059);Phaedrus (012);252.c.1;τούτοις δὴ ἔξεστι μὲν πείθεσθαι, ἔξεστιν δὲ μή·;ἔξεστι;460
Plato (0059);Protagoras (022);314.a.3;σιτία μὲν γὰρ καὶ ποτὰ πριάμενον παρὰ τοῦ καπήλου καὶ ἐμπόρου ἔξεστιν ἐν ἄλλοις ἀγγείοις ἀποφέρειν, καὶ πρὶν δέξασθαι αὐτὰ εἰς τὸ σῶμα πιόντα ἢ φαγόντα, καταθέμενον οἴκαδε ἔξεστιν συμβουλεύσασθαι, παρακαλέσαντα τὸν ἐπαΐοντα, ὅτι τε ἐδεστέον ἢ ποτέον καὶ ὅτι μή, καὶ ὁπόσον καὶ ὁπότε·;ἔξεστι;145
Plato (0059);Protagoras (022);350.e.3;ταῦτα δὲ ἐμοῦ ὁμολογήσαντος ἐξείη ἄν σοι, χρωμένῳ τοῖς αὐτοῖς τεκμηρίοις τούτοις, λέγειν ὡς κατὰ τὴν ἐμὴν ὁμολογίαν ἡ σοφία ἐστὶν ἰσχύς.;ἔξεστι;855
Plato (0059);Protagoras (022);355.c.4;"ἡμῖν δὲ ὑπὸ μὲν ἡδονῆς οὐκέτι ἔξεστιν εἰπεῖν—ἄλλο γὰρ ὄνομα μετείληφεν ἀντὶ τῆς ἡδονῆς τὸ ἀγαθόν—ἐκείνῳ δὴ ἀποκρινώμεθα καὶ λέγωμεν ὅτι Ἡττώμενος—ὑπὸ τίνος;";ἔξεστι;965
Plato (0059);Republic (030);396.b.3;"ἔφη, οἷς γε οὐδὲ προσέχειν τὸν νοῦν τούτων οὐδενὶ ἐξέσται;";ἔξεστι;1672
Plato (0059);Republic (030);419.a.10;ναί, ἦν δ’ ἐγώ, καὶ ταῦτά γε ἐπισίτιοι καὶ οὐδὲ μισθὸν πρὸς τοῖς σιτίοις λαμβάνοντες ὥσπερ οἱ ἄλλοι, ὥστε οὐδ’ ἂν ἀποδημῆσαι βούλωνται ἰδίᾳ, ἐξέσται αὐτοῖς, οὐδ’ ἑταίραις διδόναι, οὐδ’ ἀναλίσκειν ἄν ποι βούλωνται ἄλλοσε, οἷα δὴ οἱ εὐδαίμονες δοκοῦντες εἶναι ἀναλίσκουσι.;ἔξεστι;2127
Plato (0059);Republic (030);422.b.10;"οὐδ’ εἰ ἐξείη, ἦν δ’ ἐγώ, ὑποφεύγοντι τὸν πρότερον ἀεὶ προσφερόμενον ἀναστρέφοντα κρούειν, καὶ τοῦτο ποιοῖ πολλάκις ἐν ἡλίῳ τε καὶ πνίγει;";ἔξεστι;2179
Plato (0059);Republic (030);452.c.4;ἀλλ’ ἐπείπερ λέγειν ἠρξάμεθα, πορευτέον πρὸς τὸ τραχὺ τοῦ νόμου, δεηθεῖσίν τε τούτων μὴ τὰ αὑτῶν πράττειν ἀλλὰ σπουδάζειν, καὶ ὑπομνήσασιν ὅτι οὐ πολὺς χρόνος ἐξ οὗ τοῖς Ἕλλησιν ἐδόκει αἰσχρὰ εἶναι καὶ γελοῖα ἅπερ νῦν τοῖς πολλοῖς τῶν βαρβάρων, γυμνοὺς ἄνδρας ὁρᾶσθαι, καὶ ὅτε ἤρχοντο τῶν γυμνασίων πρῶτοι μὲν Κρῆτες, ἔπειτα Λακεδαιμόνιοι, ἐξῆν τοῖς τότε ἀστείοις πάντα ταῦτα κωμῳδεῖν.;ἔξεστι;2845
Plato (0059);Republic (030);454.c.1;τοιγάρτοι, εἶπον, ἔξεστιν ἡμῖν, ὡς ἔοικεν, ἀνερωτᾶν ἡμᾶς αὐτοὺς εἰ ἡ αὐτὴ φύσις φαλακρῶν καὶ κομητῶν καὶ οὐχ ἡ ἐναντία, καὶ ἐπειδὰν ὁμολογῶμεν ἐναντίαν εἶναι, ἐὰν φαλακροὶ σκυτοτομῶσιν, μὴ ἐᾶν κομήτας, ἐὰν δ’ αὖ κομῆται, μὴ τοὺς ἑτέρους.;ἔξεστι;2892
Plato (0059);Republic (030);579.b.5;"λίχνῳ δὲ ὄντι αὐτῷ τὴν ψυχὴν μόνῳ τῶν ἐν τῇ πόλει οὔτε ἀποδημῆσαι ἔξεστιν οὐδαμόσε, οὔτε θεωρῆσαι ὅσων δὴ καὶ οἱ ἄλλοι ἐλεύθεροι ἐπιθυμηταί εἰσιν, καταδεδυκὼς δὲ ἐν τῇ οἰκίᾳ τὰ πολλὰ ὡς γυνὴ ζῇ, φθονῶν καὶ τοῖς ἄλλοις πολίταις, ἐάν τις ἔξω ἀποδημῇ καί τι ἀγαθὸν ὁρᾷ;";ἔξεστι;5498
Plato (0059);Sophist (007);217.d.4;ἔξεστι τοίνυν τῶν παρόντων ὃν ἂν βουληθῇς ἐκλέξασθαι, πάντες γὰρ ὑπακούσονταί σοι πρᾴως·;ἔξεστι;29
Plato (0059);Statesman (008);274.a.3;οὐ γὰρ ἐξῆν ἔτ’ ἐν γῇ δι’ ἑτέρων συνιστάντων φύεσθαι ζῷον, ἀλλὰ καθάπερ τῷ κόσμῳ προσετέτακτο αὐτοκράτορα εἶναι τῆς αὑτοῦ πορείας, οὕτω δὴ κατὰ ταὐτὰ καὶ τοῖς μέρεσιν αὐτοῖς δι’ αὑτῶν, καθ’ ὅσον οἷόν τ’ ἦν, φύειν τε καὶ γεννᾶν καὶ τρέφειν προσετάττετο ὑπὸ τῆς ὁμοίας ἀγωγῆς.;ἔξεστι;447
Plato (0059);Statesman (008);275.e.5;ἀλλ’ ἤ τινα ἀγελαιοκομικὴν ἢ θεραπευτικὴν ἢ καί τινα ἐπιμελητικὴν αὐτὴν ὀνομάσασιν ὡς κατὰ πάντων ἐξῆν περικαλύπτειν καὶ τὸν πολιτικὸν ἅμα τοῖς ἄλλοις, ἐπειδὴ δεῖν τοῦτ’ ἐσήμαινεν ὁ λόγος.;ἔξεστι;479
Plato (0059);Statesman (008);290.d.6;τὸ γὰρ δὴ τῶν ἱερέων σχῆμα καὶ τὸ τῶν μάντεων εὖ μάλα φρονήματος πληροῦται καὶ δόξαν σεμνὴν λαμβάνει διὰ τὸ μέγεθος τῶν ἐγχειρημάτων, ὥστε περὶ μὲν Αἴγυπτον οὐδ’ ἔξεστι βασιλέα χωρὶς ἱερατικῆς ἄρχειν, ἀλλ’ ἐὰν ἄρα καὶ τύχῃ πρότερον ἐξ ἄλλου γένους βιασάμενος, ὕστερον ἀναγκαῖον εἰς τοῦτο εἰστελεῖσθαι αὐτὸν τὸ γένος·;ἔξεστι;818
Plato (0059);Statesman (008);299.b.2;καὶ τοίνυν ἔτι δεήσει θέσθαι νόμον ἐπὶ πᾶσι τούτοις, ἄν τις κυβερνητικὴν καὶ τὸ ναυτικὸν ἢ τὸ ὑγιεινὸν καὶ ἰατρικῆς ἀλήθειαν περὶ πνεύματά τε καὶ θερμὰ καὶ ψυχρὰ ζητῶν φαίνηται παρὰ τὰ γράμματα καὶ σοφιζόμενος ὁτιοῦν περὶ τὰ τοιαῦτα, πρῶτον μὲν μήτε ἰατρικὸν αὐτὸν μήτε κυβερνητικὸν ὀνομάζειν ἀλλὰ μετεωρολόγον, ἀδολέσχην τινὰ σοφιστήν, εἶθ’ ὡς διαφθείροντα ἄλλους νεωτέρους καὶ ἀναπείθοντα ἐπιτίθεσθαι κυβερνητικῇ καὶ ἰατρικῇ μὴ κατὰ νόμους, ἀλλ’ αὐτοκράτορας ἄρχειν τῶν πλοίων καὶ τῶν νοσούντων, γραψάμενον εἰσάγειν τὸν βουλόμενον οἷς ἔξεστιν εἰς δή τι δικαστήριον·;ἔξεστι;1005
Plato (0059);Symposium (011);213.c.8;ἀπ’ ἐκείνου γὰρ τοῦ χρόνου, ἀφ’ οὗ τούτου ἠράσθην, οὐκέτι ἔξεστίν μοι οὔτε προσβλέψαι οὔτε διαλεχθῆναι καλῷ οὐδ’ ἑνί, ἢ οὑτοσὶ ζηλοτυπῶν με καὶ φθονῶν θαυμαστὰ ἐργάζεται καὶ λοιδορεῖταί τε καὶ τὼ χεῖρε μόγις ἀπέχεται.;ἔξεστι;804
Plato (0059);Theages (017);127.e.5;ἔπειτα εἰ ἄρα τῆς μὲν τῶν πολιτικῶν ἀνδρῶν συνουσίας Θεάγης ὅδε καταφρονεῖ, ἄλλους δέ τινας ζητεῖ οἳ παιδεύειν ἐπαγγέλλονται οἷοί τε εἶναι νέους ἀνθρώπους, ἔστιν ἐνταῦθα καὶ Πρόδικος ὁ Κεῖος καὶ Γοργίας ὁ Λεοντῖνος καὶ πῶλος ὁ Ἀκραγαντῖνος καὶ ἄλλοι πολλοί, οἳ οὕτω σοφοί εἰσιν ὥστε εἰς τὰς πόλεις ἰόντες πείθουσι τῶν νέων τοὺς γενναιοτάτους τε καὶ πλουσιωτάτους—οἷς ἔξεστιν τῶν πολιτῶν ᾧ ἂν βούλωνται προῖκα συνεῖναι—τούτους πείθουσιν ἀπολείποντας τὰς ἐκείνων συνουσίας αὐτοῖς συνεῖναι, προσκατατιθέντας ἀργύριον πάνυ πολὺ μισθόν, καὶ χάριν πρὸς τούτοις εἰδέναι.;ἔξεστι;224
Sophocles (0011);Ajax (003);346;προσβλέπειν δ’ ἔξεστί σοι τὰ τοῦδε πράγη, καὐτὸς ὡς ἔχων κυρεῖ.;ἔξεστι;202
Sophocles (0011);Ajax (003);1100;"ποῦ δὲ σοὶ λεῶν ἔξεστ’ ἀνάσσειν ὧν ὅδ’ ἤγαγ’ οἴκοθεν;";ἔξεστι;601
Sophocles (0011);Ajax (003);1125;ξὺν τῷ δικαίῳ γὰρ μέγ’ ἔξεστιν φρονεῖν.;ἔξεστι;617
Sophocles (0011);Ajax (003);1328;"ἔξεστιν οὖν εἰπόντι τἀληθῆ φίλῳ σοὶ μηδὲν ἧσσον ἢ πάρος ξυνηρετεῖν;";ἔξεστι;722
Sophocles (0011);Antigone (002);506;ἀλλ’ ἡ τυραννὶς πολλά τ’ ἄλλ’ εὐδαιμονεῖ κἄξεστιν αὐτῇ δρᾶν λέγειν θ’ ἃ βούλεται.;ἔξεστι;250
Sophocles (0011);Electra (005);1;ὦ τοῦ στρατηγήσαντος ἐν Τροίᾳ ποτὲ Ἀγαμέμνονος παῖ, νῦν ἐκεῖν’ ἔξεστί σοι παρόντι λεύσσειν, ὧν πρόθυμος ἦσθ’ ἀεί.;ἔξεστι;1
Sophocles (0011);Electra (005);911;ᾗ γε μηδὲ πρὸς θεοὺς ἔξεστ’ ἀκλαύστῳ τῆσδ’ ἀποστῆναι στέγης.;ἔξεστι;489
Sophocles (0011);Oedipus Tyrannus (004);817;ὃν μὴ ξένων ἔξεστι μηδ’ ἀστῶν τινι δόμοις δέχεσθαι μηδὲ προσφωνεῖν τινα, ὠθεῖν δ’ ἀπ’ οἴκων.;ἔξεστι;471
Sophocles (0011);Oedipus at Colonus (007);82;βέβηκεν, ὥστε πᾶν ἐν ἡσύχῳ, πάτερ, ἔξεστι φωνεῖν, ὡς ἐμοῦ μόνης πέλας.;ἔξεστι;64
Sophocles (0011);Oedipus at Colonus (007);323;αὐδῇ δ’ αὐτίκ’ ἔξεστιν μαθεῖν.;ἔξεστι;206
Thucydides (0003);History (001);1.37.5.1;καίτοι εἰ ἦσαν ἄνδρες, ὥσπερ φασίν, ἀγαθοί, ὅσῳ ἀληπτότεροι ἦσαν τοῖς πέλας, τόσῳ δὲ φανερωτέραν ἐξῆν αὐτοῖς τὴν ἀρετὴν διδοῦσι καὶ δεχομένοις τὰ δίκαια δεικνύναι.;ἔξεστι;234
Thucydides (0003);History (001);1.131.2.3;καὶ ἐς μὲν τὴν εἱρκτὴν ἐσπίπτει τὸ πρῶτον ὑπὸ τῶν ἐφόρων (ἔξεστι δὲ τοῖς ἐφόροις τὸν βασιλέα δρᾶσαι τοῦτο), ἔπειτα διαπραξάμενος ὕστερον ἐξῆλθε καὶ καθίστησιν ἑαυτὸν ἐς κρίσιν τοῖς βουλομένοις περὶ αὐτῶν ἐλέγχειν.;ἔξεστι;828
Thucydides (0003);History (001);1.138.6.3;οὐ γὰρ ἐξῆν θάπτειν ὡς ἐπὶ προδοσίᾳ φεύγοντος.;ἔξεστι;880
Thucydides (0003);History (001);3.39.6.3;πάντες γὰρ ὑμῖν γε ὁμοίως ἐπέθεντο, οἷς γ’ ἐξῆν ὡς ἡμᾶς τραπομένοις νῦν πάλιν ἐν τῇ πόλει εἶναι·;ἔξεστι;1985
Thucydides (0003);History (001);3.83.4.1;οἱ δὲ καταφρονοῦντες κἂν προαισθέσθαι καὶ ἔργῳ οὐδὲν σφᾶς δεῖν λαμβάνειν ἃ γνώμῃ ἔξεστιν, ἄφαρκτοι μᾶλλον διεφθείροντο.;ἔξεστι;2301
Thucydides (0003);History (001);4.17.4.1;ὑμῖν γὰρ εὐτυχίαν τὴν παροῦσαν ἔξεστι καλῶς θέσθαι, ἔχουσι μὲν ὧν κρατεῖτε, προσλαβοῦσι δὲ τιμὴν καὶ δόξαν, καὶ μὴ παθεῖν ὅπερ οἱ ἀήθως τι ἀγαθὸν λαμβάνοντες τῶν ἀνθρώπων·;ἔξεστι;2638
Thucydides (0003);History (001);4.20.3.1;ἤν τε γνῶτε, Λακεδαιμονίοις ἔξεστιν ὑμῖν φίλους γενέσθαι βεβαίως, αὐτῶν τε προκαλεσαμένων χαρισαμένοις τε μᾶλλον ἢ βιασαμένοις.;ἔξεστι;2658
Thucydides (0003);History (001);5.68.2.5;ἐκ μέντοι τοιοῦδε λογισμοῦ ἔξεστί τῳ σκοπεῖν τὸ Λακεδαιμονίων τότε παραγενόμενον πλῆθος.;ἔξεστι;3863
Thucydides (0003);History (001);8.21.1.3;καὶ ὁ δῆμος ὁ Σαμίων ἐς διακοσίους μέν τινας τοὺς πάντας τῶν δυνατωτάτων ἀπέκτεινε, τετρακοσίους δὲ φυγῇ ζημιώσαντες καὶ αὐτοὶ τὴν γῆν αὐτῶν καὶ οἰκίας νειμάμενοι, Ἀθηναίων τε σφίσιν αὐτονομίαν μετὰ ταῦτα ὡς βεβαίοις ἤδη ψηφισαμένων, τὰ λοιπὰ διῴκουν τὴν πόλιν, καὶ τοῖς γεωμόροις μετεδίδοσαν οὔτε ἄλλου οὐδενὸς οὔτε ἐκδοῦναι οὐδ’ ἀγαγέσθαι παρ’ ἐκείνων οὐδ’ ἐς ἐκείνους οὐδενὶ ἔτι τοῦ δήμου ἐξῆν.;ἔξεστι;5494
Thucydides (0003);History (001);8.27.2.1;ὅπου γὰρ ἔξεστιν ἐν ὑστέρῳ σαφῶς εἰδότας πρὸς ὁπόσας τε ναῦς πολεμίας καὶ ὅσαις πρὸς αὐτὰς ταῖς σφετέραις ἱκανῶς καὶ καθ’ ἡσυχίαν παρασκευασαμένοις ἔσται ἀγωνίσασθαι, οὐδέποτε τῷ αἰσχρῷ ὀνείδει εἴξας ἀλόγως διακινδυνεύσειν.;ἔξεστι;5538
Thucydides (0003);History (001);8.53.1.1;οἱ δὲ μετὰ τοῦ Πεισάνδρου πρέσβεις τῶν Ἀθηναίων ἀποσταλέντες ἐκ τῆς Σάμου ἀφικόμενοι ἐς τὰς Ἀθήνας λόγους ἐποιοῦντο ἐν τῷ δήμῳ κεφαλαιοῦντες ἐκ πολλῶν, μάλιστα δὲ ὡς ἐξείη αὐτοῖς Ἀλκιβιάδην καταγαγοῦσι καὶ μὴ τὸν αὐτὸν τρόπον δημοκρατουμένοις βασιλέα τε ξύμμαχον ἔχειν καὶ Πελοποννησίων περιγενέσθαι.;ἔξεστι;5694
Thucydides (0003);History (001);8.53.2.2;ὁπότε δὲ μὴ φαῖεν ἐρωτώμενοι, ἐνταῦθα δὴ σαφῶς ἔλεγεν αὐτοῖς ὅτι τοῦτο τοίνυν οὐκ ἔστιν ἡμῖν γενέσθαι, εἰ μὴ πολιτεύσομεν τε σωφρονέστερον καὶ ἐς ὀλίγους μᾶλλον τὰς ἀρχὰς ποιήσομεν, ἵνα πιστεύῃ ἡμῖν βασιλεύς, καὶ μὴ περὶ πολιτείας τὸ πλέον βουλεύσομεν ἐν τῷ παρόντι ἢ περὶ σωτηρίας (ὕστερον γὰρ ἐξέσται ἡμῖν καὶ μεταθέσθαι, ἢν μή τι ἀρέσκᾐ, Ἀλκιβιάδην τε κατάξομεν, ὃς μόνος τῶν νῦν οἷός τε τοῦτο κατεργάσασθαι).;ἔξεστι;5696
Xenophon (0032);Agesilaus (009);1.24.1;προεῖπε δέ, ὅστις παρέχοιτο ἵππον καὶ ὅπλα καὶ ἄνδρα δόκιμον, ὡς ἐξέσοιτο αὐτῷ μὴ στρατεύεσθαι·;ἔξεστι;49
Xenophon (0032);Agesilaus (009);5.6.3;ἀλλὰ ταῦτα μὲν ὀλίγων εἰδότων πολλοῖς ἔξεστιν ἀπιστεῖν·;ἔξεστι;231
Xenophon (0032);Agesilaus (009);6.6.3;ὁπότε γε μὴν πορεύοιτο εἰδὼς ὅτι ἐξείη τοῖς πολεμίοις μάχεσθαι, εἰ βούλοιντο, συντεταγμένον μὲν οὕτως ἦγε τὸ στράτευμα ὡς ἂν ἐπικουρεῖν μάλιστα ἑαυτῷ δύναιτο, ἡσύχως δ’ ὥσπερ ἂν παρθένος ἡ σωφρονεστάτη προβαίνοι, νομίζων ἐν τῷ τοιούτῳ τὸ ἀτρεμὲς καὶ ἀνεκπληκτότατον καὶ ἀθορυβητότατον καὶ ἀναμαρτητότατον καὶ δυσεπιβουλευτότατον εἶναι.;ἔξεστι;250
Xenophon (0032);Anabasis (006);2.3.26.1;καὶ νῦν ἔξεστιν ὑμῖν πιστὰ λαβεῖν παρ’ ἡμῶν ἦ μὴν φιλίαν παρέξειν ὑμῖν τὴν χώραν καὶ ἀδόλως ἀπάξειν εἰς τὴν Ἑλλάδα ἀγορὰν παρέχοντας·;ἔξεστι;816
Xenophon (0032);Anabasis (006);2.5.18.2;"οὐ τοσαῦτα μὲν πεδία ἃ ὑμεῖς φίλια ὄντα σὺν πολλῷ πόνῳ διαπορεύεσθε, τοσαῦτα δὲ ὄρη ὁρᾶτε ὑμῖν ὄντα πορευτέα, ἃ ἡμῖν ἔξεστι προκαταλαβοῦσιν ἄπορα ὑμῖν παρέχειν, τοσοῦτοι δ’ εἰσὶ ποταμοὶ ἐφ’ ὧν ἔξεστιν ἡμῖν ταμιεύεσθαι ὁπόσοις ἂν ὑμῶν βουλώμεθα μάχεσθαι;";ἔξεστι;952
Xenophon (0032);Anabasis (006);2.5.23.3;τὴν μὲν γὰρ ἐπὶ τῇ κεφαλῇ τιάραν βασιλεῖ μόνῳ ἔξεστιν ὀρθὴν ἔχειν, τὴν δ’ ἐπὶ τῇ καρδίᾳ ἴσως ἂν ὑμῶν παρόντων καὶ ἕτερος εὐπετῶς ἔχοι.;ἔξεστι;962
Xenophon (0032);Anabasis (006);3.2.33.1;ἀλλ’ εἰ μέν τινος ἄλλου δεῖ πρὸς τούτοις οἷς λέγει Ξενοφῶν, καὶ αὐτίκα ἐξέσται ποιεῖν·;ἔξεστι;1251
Xenophon (0032);Anabasis (006);4.1.20.3;μία δ’ αὕτη ὁδὸς ἣν ὁρᾷς ὀρθία, καὶ ἐπὶ ταύτῃ ἀνθρώπων ὁρᾶν ἔξεστί σοι ὄχλον τοσοῦτον, οἳ κατειληφότες φυλάττουσι τὴν ἔκβασιν.;ἔξεστι;1524
Xenophon (0032);Anabasis (006);4.3.10.2;ᾔδεσαν γὰρ πάντες ὅτι ἐξείη αὐτῷ καὶ ἀριστῶντι καὶ δειπνοῦντι προσελθεῖν καὶ εἰ καθεύδοι ἐπεγείραντα εἰπεῖν, εἴ τίς τι ἔχοι τῶν πρὸς τὸν πόλεμον.;ἔξεστι;1635
Xenophon (0032);Anabasis (006);5.4.6.1;εἰ οὖν βούλεσθε, ἔξεστιν ὑμῖν ἡμᾶς λαβεῖν ξυμμάχους καὶ τιμωρήσασθαι εἴ τί ποτε ὑμᾶς οὗτοι ἠδίκησαν, καὶ τὸ λοιπὸν ὑμῶν ὑπηκόους εἶναι τούτους.;ἔξεστι;2218
Xenophon (0032);Anabasis (006);5.8.17.1;καὶ γὰρ οὖν νῦν ἔξεστιν αὐτοῖς σωθεῖσιν, εἴ τι ὑπ’ ἐμοῦ ἔπαθον παρὰ τὸ δίκαιον, δίκην λαβεῖν.;ἔξεστι;2565
Xenophon (0032);Anabasis (006);5.8.21.2;ἔχοντες ξίφη, οὐ ψήφους, παρέστατε, καὶ ἐξῆν ὑμῖν ἐπικουρεῖν αὐτοῖς, εἰ ἐβούλεσθε·;ἔξεστι;2575
Xenophon (0032);Anabasis (006);6.1.30.5;ἐπεὶ εἰ οὕτω γε τοῦτο ἔχει, ἔφη, οὐδὲ λοχαγεῖν ἡμῖν ἔξεστιν, ὡς ἔοικεν, ὅτι Ἀρκάδες ἐσμέν.;ἔξεστι;2660
Xenophon (0032);Anabasis (006);7.1.21.3;νῦν σοι ἔξεστιν, ὦ Ξενοφῶν, ἀνδρὶ γενέσθαι.;ἔξεστι;3114
Xenophon (0032);Anabasis (006);7.6.17.1;εἰ τοίνυν οὕτως ἔχειν οἴεσθε, ἔξεστιν ὑμῖν αὐτίκα μάλα ματαίαν ταύτην τὴν πρᾶξιν ἀμφοτέροις ἡμῖν ποιῆσαι, ἐὰν πράττητε αὐτὸν τὰ χρήματα.;ἔξεστι;3554
Xenophon (0032);Anabasis (006);7.6.37.1;καὶ γὰρ οὖν νῦν ὑμῖν ἔξεστιν ἀνεπιλήπτως πορεύεσθαι ὅπῃ ἂν ἕλησθε καὶ κατὰ γῆν καὶ κατὰ θάλατταν.;ἔξεστι;3596
Xenophon (0032);Apology (005);7.3;ἂν γὰρ νῦν κατακριθῇ μου, δῆλον ὅτι ἐξέσται μοι τῇ τελευτῇ χρῆσθαι ἣ ῥᾴστη μὲν ὑπὸ τῶν τούτου ἐπιμεληθέντων κέκριται, ἀπραγμονεστάτη δὲ τοῖς φίλοις, πλεῖστον δὲ πόθον ἐμποιοῦσα τῶν τελευτώντων.;ἔξεστι;27
Xenophon (0032);Constitution of the Lacedaemonians (010);13.9.1;ἔξεστι δὲ τῷ νέῳ καὶ κεχριμένῳ εἰς μάχην συνιέναι καὶ φαιδρὸν εἶναι καὶ εὐδόκιμον.;ἔξεστι;239
Xenophon (0032);Cyropaedia (007);1.2.15.4;τούτων δ’ οὐδεὶς ἀπελήλαται νόμῳ τιμῶν καὶ ἀρχῶν, ἀλλ’ ἔξεστι πᾶσι Πέρσαις πέμπειν τοὺς ἑαυτῶν παῖδας εἰς τὰ κοινὰ τῆς δικαιοσύνης διδασκαλεῖα.;ἔξεστι;101
Xenophon (0032);Cyropaedia (007);1.2.15.7;οἳ δ’ ἂν παιδευθῶσι παρὰ τοῖς δημοσίοις διδασκάλοις, ἔξεστιν αὐτοῖς ἐν τοῖς ἐφήβοις νεανισκεύεσθαι, τοῖς δὲ μὴ διαπαιδευθεῖσιν οὕτως οὐκ ἔξεστιν.;ἔξεστι;103
Xenophon (0032);Cyropaedia (007);1.2.15.8;οἳ δ’ ἂν αὖ ἐν τοῖς ἐφήβοις διατελέσωσι τὰ νόμιμα ποιοῦντες, ἔξεστι τούτοις εἰς τοὺς τελείους ἄνδρας συναλίζεσθαι καὶ ἀρχῶν καὶ τιμῶν μετέχειν, οἳ δ’ ἂν μὴ διαγένωνται ἐν τοῖς ἐφήβοις, οὐκ εἰσέρχονται εἰς τοὺς τελείους.;ἔξεστι;104
Xenophon (0032);Cyropaedia (007);1.4.28.14;ἐνταῦθα δὴ τὸν Κῦρον γελάσαι τε ἐκ τῶν ἔμπροσθεν δακρύων καὶ εἰπεῖν αὐτῷ θαρρεῖν ἀπιόντι, ὅτι παρέσται αὐτοῖς ὀλίγου χρόνου, ὥστε ὁρᾶν ἐξέσται κἂν βούληται ἀσκαρδαμυκτί.;ἔξεστι;405
Xenophon (0032);Cyropaedia (007);1.6.45.1;πολλοὶ μὲν γὰρ ἤδη πόλεις ἔπεισαν καὶ ταῦτα οἱ δοκοῦντες σοφώτατοι εἶναι πόλεμον ἄρασθαι πρὸς τούτους ὑφ’ ὧν οἱ πεισθέντες ἐπιθέσθαι ἀπώλοντο, πολλοὶ δὲ πολλοὺς ηὔξησαν καὶ ἰδιώτας καὶ πόλεις ὑφ’ ὧν αὐξηθέντων τὰ μέγιστα κακὰ ἔπαθον, πολλοὶ δὲ οἷς ἐξῆν φίλοις χρῆσθαι καὶ εὖ ποιεῖν καὶ εὖ πάσχειν, τούτοις δούλοις μᾶλλον βουληθέντες ἢ φίλοις χρῆσθαι, ὑπ’ αὐτῶν τούτων δίκην ἔδοσαν·;ἔξεστι;669
Xenophon (0032);Cyropaedia (007);2.1.15.7;ἔξεστι δ’ ὑμῖν, εἰ βούλεσθε, λαβόντας ὅπλα οἷάπερ ἡμεῖς ἔχομεν εἰς τὸν αὐτὸν ἡμῖν κίνδυνον ἐμβαίνειν, καὶ ἄν τι ἐκ τούτων καλὸν κἀγαθὸν γίγνηται, τῶν ὁμοίων ἡμῖν ἀξιοῦσθαι.;ἔξεστι;748
Xenophon (0032);Cyropaedia (007);3.1.6.4;ἔξεστι γάρ σοι ἐπὶ δίκην καταβαίνειν.;ἔξεστι;1185
Xenophon (0032);Cyropaedia (007);3.1.27.3;ἔξεστι δέ σοι καὶ φρούρια ἐντειχίζειν καὶ τὰ ἐχυρὰ κατέχειν καὶ ἄλλο ὅ τι ἂν βούλῃ πιστὸν λαμβάνειν.;ἔξεστι;1282
Xenophon (0032);Cyropaedia (007);3.1.28.7;"φιλίαν δὲ παρὰ τίνων ἄν ποτε λάβοις τοσαύτην ὅσην σοι παρ’ ἡμῶν ἔξεστι κτήσασθαι νῦν;";ἔξεστι;1290
Xenophon (0032);Cyropaedia (007);3.1.43.3;ἄξω γάρ, ὥστε ὁρᾶν ἐξέσται αὐτῇ ὅ τι ἂν ἐγὼ πράττω.;ἔξεστι;1376
Xenophon (0032);Cyropaedia (007);3.2.30.4;ἢν δὲ μὴ λάβωμεν, εἰσόμεθα ὅτι οὐδεμίαν αὐτῷ χάριν ὀφείλομεν, ἀλλ’ ἐξέσται ἡμῖν ἐκείνου ἕνεκα πρὸς τὸ ἡμέτερον συμφέρον πάντα τίθεσθαι.;ἔξεστι;1506
Xenophon (0032);Cyropaedia (007);4.2.25.4;καὶ ἔξεστι τῷ βουλομένῳ χρῆσθαι ἤδη τούτῳ ὡς ἀνδραπόδῳ.;ἔξεστι;1872
Xenophon (0032);Cyropaedia (007);4.2.38.3;ἄνδρες φίλοι, γιγνώσκομεν ὅτι νῦν ἔξεστιν ἡμῖν προτέροις τῶν ἀπόντων συμμάχων ἀρίστου τυχεῖν καὶ τοῖς μάλιστα ἐσπουδασμένοις σίτοις καὶ ποτοῖς χρῆσθαι·;ἔξεστι;1915
Xenophon (0032);Cyropaedia (007);4.3.14.5;ὅπου γὰρ ἂν βουλώμεθα, ἐξέσται ἡμῖν πεζοῖς εὐθὺς μάχεσθαι·;ἔξεστι;1993
Xenophon (0032);Cyropaedia (007);5.2.37.1;μὴ λανθανέτω δέ σε μηδὲ τοῦτο, ἔφη, ὅτι ἔξεστι μὲν τοῖς πολεμίοις καὶ νῦν ἰδεῖν ἡμᾶς·;ἔξεστι;2512
Xenophon (0032);Cyropaedia (007);7.1.12.3;νῦν γὰρ ἔξεστιν ἀγαθοῖς ἀνδράσι γενομένοις πολλὰ κἀγαθὰ ἀλλήλοις εἰσενεγκεῖν.;ἔξεστι;3521
